Time,Type,Trial,L Dia [mm],L Area [mm],R Dia [mm],R Area [mm],L POR X [px],L POR Y [px],R POR X [px],R POR Y [px],Trigger
580648143,SMP,1,7.34,7.16,7.16,7.16,750.73,421.45,747.57,397.43,0
580668157,SMP,1,7.34,7.16,6.99,7.34,744.54,414.9,748.43,404.03,0
580688154,SMP,1,7.16,6.99,6.99,7.34,742.68,407.54,752.37,405.19,0
580708169,SMP,1,7.34,6.99,6.99,7.34,743.15,412.62,749.88,399.76,0
580728168,SMP,1,7.34,6.99,6.99,7.34,742.26,417.54,750.66,407.93,0
580748167,SMP,1,7.34,6.99,6.99,7.34,746.01,415.07,747.99,409.07,0
580768175,SMP,1,7.34,6.99,6.99,7.16,745.06,414.09,750.33,410.85,0
580788182,SMP,1,7.34,6.99,6.99,7.34,737.75,408.54,747.51,411.01,0
580808186,SMP,1,7.34,7.16,6.99,7.34,738.44,410.31,746.84,404.45,0
580828189,SMP,1,7.34,6.99,7.16,7.34,739.8,413.9,741.84,406.67,0
580848194,SMP,1,7.34,6.99,6.99,7.34,736.95,418.75,746.14,408.91,0
580868204,SMP,1,7.34,6.99,7.16,7.34,737.67,415.72,747.05,413.53,0
580888194,SMP,1,7.34,6.99,7.16,7.16,733.31,411.58,743.83,410.3,0
580908192,SMP,1,7.16,6.99,7.16,7.34,726.0,419.23,746.4,405.14,0
580928205,SMP,1,7.34,6.99,7.16,7.34,735.11,420.95,751.1,399.46,0
580948215,SMP,1,7.34,6.99,6.99,7.16,721.05,425.88,750.5,402.37,0
580968219,SMP,1,7.16,6.99,7.34,7.16,582.57,402.99,606.68,397.55,0
580988224,SMP,1,6.99,6.99,7.34,7.16,513.35,405.71,508.76,404.32,0
581008228,SMP,1,7.16,6.99,7.16,7.34,514.72,404.15,521.19,414.75,0
581028226,SMP,1,7.16,7.16,7.16,7.16,516.71,400.84,528.61,414.21,0
581048216,SMP,1,7.16,6.99,7.16,7.16,509.3,408.81,529.86,406.78,0
581068235,SMP,1,6.99,6.81,7.34,7.16,519.09,406.8,534.63,407.13,0
581088247,SMP,1,7.16,7.16,7.16,7.16,507.94,407.04,527.3,411.32,0
581108239,SMP,1,7.16,7.16,7.16,7.16,513.54,410.36,531.46,406.33,0
581128257,SMP,1,7.16,6.99,7.34,6.99,516.27,409.58,529.74,408.87,0
581148233,SMP,1,7.16,6.99,7.16,7.16,513.51,403.21,531.4,408.05,0
581168268,SMP,1,7.16,6.99,7.34,7.16,516.63,407.37,527.61,408.66,0
581188267,SMP,1,7.16,6.99,7.34,7.16,516.99,401.83,523.81,405.04,0
581208269,SMP,1,6.99,6.99,7.16,6.99,456.73,402.44,479.72,411.34,0
581228283,SMP,1,7.34,6.99,7.16,7.16,445.29,408.17,456.68,415.98,0
581248272,SMP,1,7.16,6.99,7.34,7.16,452.02,409.81,459.1,416.43,0
581268294,SMP,1,7.16,6.99,7.16,7.16,454.45,412.03,453.71,414.93,0
581288288,SMP,1,7.16,6.99,7.34,7.16,459.19,404.52,462.55,406.54,0
581308298,SMP,1,7.16,6.99,7.34,7.16,461.59,404.86,463.67,409.87,0
581328300,SMP,1,7.16,6.99,7.34,7.16,503.81,407.24,517.45,413.33,0
581348296,SMP,1,7.16,6.99,7.34,7.16,562.25,403.98,574.33,409.45,0
581368307,SMP,1,7.34,6.99,7.34,7.16,553.69,418.39,580.05,400.73,0
581388309,SMP,1,7.16,7.16,7.16,7.16,557.73,418.91,580.06,405.32,0
581408321,SMP,1,7.16,6.99,7.16,7.16,555.97,416.81,581.35,404.82,0
581428317,SMP,1,7.16,6.99,7.16,7.16,557.64,420.62,573.82,401.14,0
581448325,SMP,1,7.16,6.81,7.16,7.16,558.61,413.68,572.47,407.03,0
581468330,SMP,1,7.16,6.99,7.16,6.99,557.91,410.92,571.96,412.0,0
581488330,SMP,1,7.34,6.99,7.16,7.16,555.81,411.73,577.7,404.05,0
581508339,SMP,1,7.16,6.99,7.16,7.16,556.41,412.54,577.17,393.76,0
581528337,SMP,1,7.16,6.99,7.16,7.16,555.88,418.35,581.99,400.16,0
581548341,SMP,1,7.16,6.99,7.34,7.16,555.91,416.96,580.82,395.75,0
581568348,SMP,1,7.16,6.81,7.16,7.16,555.27,404.92,587.16,403.53,0
581588358,SMP,1,7.16,6.81,7.16,6.99,557.59,411.79,581.01,402.79,0
581608344,SMP,1,7.16,6.81,7.16,7.16,548.19,402.24,579.8,409.31,0
581628366,SMP,1,7.16,6.99,7.16,7.16,549.7,410.68,582.44,411.89,0
581648369,SMP,1,7.16,6.99,7.16,7.16,552.58,411.03,579.93,414.74,0
581668367,SMP,1,7.16,6.99,7.34,7.16,561.68,410.19,582.77,414.53,0
581688380,SMP,1,7.16,6.81,7.34,7.16,585.05,421.02,600.09,407.5,0
581708380,SMP,1,7.16,6.81,7.16,7.16,584.81,422.7,598.6,410.36,0
581728389,SMP,1,7.16,6.81,7.16,7.16,590.52,413.94,599.41,410.64,0
581748386,SMP,1,7.16,6.81,7.16,6.99,592.17,414.55,598.56,408.12,0
581768392,SMP,1,7.16,6.81,7.16,7.16,586.52,423.13,593.81,415.25,0
581788400,SMP,1,7.34,6.99,7.16,6.99,587.94,421.98,598.03,408.25,0
581808433,SMP,1,7.16,6.81,7.16,7.16,588.73,415.37,597.49,414.62,0
581828394,SMP,1,7.16,6.99,7.16,7.16,588.56,415.62,595.86,414.31,0
581848411,SMP,1,7.16,6.81,7.16,6.99,585.86,419.51,597.28,412.8,0
581868419,SMP,1,7.34,6.81,7.16,6.99,581.96,421.33,601.03,415.37,0
581888424,SMP,1,7.16,6.99,7.16,6.99,580.13,421.17,597.32,413.8,0
581908427,SMP,1,7.16,6.99,7.16,7.16,586.68,421.26,602.11,412.09,0
581928430,SMP,1,7.16,6.81,7.16,6.99,578.76,420.97,602.44,411.33,0
581948429,SMP,1,7.16,6.99,7.16,6.99,581.08,418.58,599.75,411.29,0
581968439,SMP,1,7.34,6.99,7.16,6.99,586.43,420.94,592.57,407.23,0
581988439,SMP,1,7.16,6.99,7.16,6.99,594.55,412.18,592.93,413.64,0
582008449,SMP,1,7.34,6.99,7.16,7.16,585.19,424.45,608.12,408.95,0
582028448,SMP,1,7.52,6.99,7.16,7.34,686.04,434.42,707.68,408.01,0
582048459,SMP,1,7.34,6.99,7.16,7.16,701.35,426.77,729.06,413.48,0
582068464,SMP,1,7.34,6.99,7.16,7.16,703.81,424.25,725.05,409.67,0
582088469,SMP,1,7.34,6.99,7.16,7.16,699.82,418.07,725.26,413.49,0
582108460,SMP,1,7.34,6.99,7.16,7.16,700.5,422.43,725.02,415.13,0
582128466,SMP,1,7.34,6.99,7.16,7.34,696.72,418.87,727.75,412.64,0
582148478,SMP,1,7.34,6.99,7.34,7.34,698.98,421.07,729.74,408.46,0
582168481,SMP,1,7.34,6.81,7.34,7.52,705.2,416.94,725.42,404.76,0
582188489,SMP,1,7.34,6.81,6.99,7.34,701.99,417.88,728.33,402.72,0
582208496,SMP,1,7.52,6.99,7.34,7.16,597.98,396.59,628.44,409.38,0
582228500,SMP,1,7.16,6.27,7.34,6.09,379.91,428.61,431.68,497.24,0
582248500,SMP,1,6.09,3.04,6.63,3.04,705.97,971.77,580.52,1004.12,0
582268491,SMP,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
582288510,SMP,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
582308512,SMP,1,0.0,0.0,2.69,1.79,0.0,0.0,24588.09,-12386.02,0
582328520,SMP,1,6.81,4.12,6.99,4.3,665.25,914.83,504.62,898.82,0
582348518,SMP,1,7.16,5.55,7.52,5.55,475.08,607.26,481.17,647.35,0
582368531,SMP,1,7.16,6.63,7.34,6.27,455.89,482.32,485.12,505.47,0
582388532,SMP,1,7.16,6.99,7.34,7.16,469.1,422.21,484.94,428.46,0
582408529,SMP,1,7.34,7.16,7.34,7.7,470.11,407.52,483.02,394.62,0
582428540,SMP,1,7.34,6.99,7.34,7.52,457.74,424.43,485.17,414.78,0
582448537,SMP,1,7.16,6.99,7.34,7.34,462.17,423.96,483.5,434.86,0
582468564,SMP,1,7.16,6.99,7.34,7.34,463.31,420.62,487.51,432.33,0
582488549,SMP,1,7.34,7.16,7.34,7.34,465.42,420.37,485.9,429.2,0
582508566,SMP,1,7.34,7.16,7.34,7.52,462.13,422.28,492.06,435.23,0
582528561,SMP,1,7.16,6.99,7.34,7.34,471.63,422.62,494.28,433.37,0
582548580,SMP,1,7.34,7.16,7.34,7.52,421.97,413.81,435.23,432.89,0
582568571,SMP,1,7.16,7.34,7.34,7.34,302.54,390.81,339.13,410.13,0
582588571,SMP,1,7.16,6.99,7.34,7.34,303.12,396.89,327.3,412.12,0
582608580,SMP,1,7.16,6.99,7.34,7.52,307.14,407.66,324.23,414.93,0
582628584,SMP,1,7.16,7.16,7.52,7.34,297.78,396.54,325.43,410.42,0
582648593,SMP,1,7.16,6.99,7.52,7.34,297.71,397.72,321.49,409.6,0
582668592,SMP,1,7.16,7.16,7.34,7.52,301.92,396.4,312.85,414.21,0
582688600,SMP,1,7.16,7.16,7.34,7.52,300.29,407.17,317.79,415.85,0
582708604,SMP,1,7.16,7.16,7.52,7.34,293.65,395.7,327.93,408.35,0
582728602,SMP,1,7.16,7.16,7.52,7.52,303.05,397.83,329.14,414.53,0
582748608,SMP,1,7.16,7.16,7.52,7.34,297.68,395.92,325.17,413.94,0
582768610,SMP,1,7.16,7.16,7.52,7.16,302.63,403.23,331.88,403.92,0
582788611,SMP,1,7.16,6.99,7.52,7.34,306.83,393.08,323.25,406.11,0
582808620,SMP,1,7.34,6.99,7.52,7.34,309.21,409.24,328.71,411.6,0
582828617,SMP,1,7.16,7.34,7.34,7.34,313.8,402.46,323.01,399.88,0
582848633,SMP,1,7.16,6.99,7.34,7.34,316.37,400.99,327.33,408.55,0
582868645,SMP,1,7.16,6.99,7.52,7.34,310.27,406.95,321.62,401.76,0
582888641,SMP,1,7.16,7.34,7.52,7.34,304.61,395.45,322.39,404.63,0
582908642,SMP,1,7.16,7.16,7.52,7.52,301.65,408.28,318.73,410.22,0
582928652,SMP,1,7.16,6.99,7.52,7.34,300.12,406.37,327.62,409.44,0
582948651,SMP,1,7.34,7.16,7.52,7.34,302.43,413.01,323.57,411.6,0
582968665,SMP,1,7.34,6.99,7.52,7.52,304.78,415.08,320.77,411.04,0
582988661,SMP,1,7.16,7.34,7.52,7.34,344.09,400.68,360.35,418.84,0
583008671,SMP,1,7.34,7.16,7.52,7.34,396.33,415.14,415.4,409.44,0
583028675,SMP,1,7.34,6.99,7.52,7.16,397.72,411.81,410.32,412.41,0
583048668,SMP,1,7.34,6.99,7.52,7.34,394.02,409.19,412.05,409.79,0
583068684,SMP,1,7.52,7.16,7.52,7.16,392.48,415.04,404.67,408.28,0
583088688,SMP,1,7.16,7.16,7.52,7.34,390.59,410.85,410.58,401.05,0
583108695,SMP,1,7.16,6.99,7.52,7.34,394.4,410.44,413.97,406.84,0
583128696,SMP,1,7.16,6.99,7.52,7.34,402.71,396.18,408.57,404.49,0
583148714,SMP,1,7.16,7.16,7.52,7.16,405.8,408.56,416.15,416.94,0
583168709,SMP,1,7.16,6.99,7.52,7.52,407.91,402.9,420.65,406.21,0
583188701,SMP,1,7.16,7.16,7.52,7.16,410.38,405.33,417.67,398.62,0
583208716,SMP,1,7.16,7.16,7.52,7.16,411.01,400.86,421.65,399.21,0
583228713,SMP,1,7.16,7.34,7.52,7.16,407.9,403.84,419.56,404.83,0
583248721,SMP,1,7.16,7.16,7.52,7.34,414.55,405.09,413.49,404.61,0
583268702,SMP,1,7.16,6.99,7.52,7.34,413.41,403.12,412.56,406.15,0
583288734,SMP,1,7.16,7.16,7.52,7.34,406.62,414.15,408.77,410.24,0
583308732,SMP,1,7.16,7.16,7.34,7.34,404.51,407.77,408.75,420.43,0
583328709,SMP,1,7.16,7.16,7.52,7.34,402.02,413.65,408.61,413.92,0
583348739,SMP,1,7.16,7.34,7.52,7.34,411.77,405.14,413.5,411.67,0
583368745,SMP,1,7.16,7.16,7.52,7.34,407.73,422.33,410.74,418.67,0
583388752,SMP,1,7.16,6.99,7.52,7.34,407.52,413.08,415.14,413.42,0
583408752,SMP,1,7.16,6.99,7.52,7.34,409.58,412.83,413.96,415.03,0
583428762,SMP,1,7.16,6.99,7.52,7.34,411.41,411.03,410.32,405.12,0
583448763,SMP,1,7.34,6.99,7.52,7.52,410.1,408.95,418.04,410.95,0
583468772,SMP,1,7.34,6.99,7.52,7.34,407.13,412.71,418.12,401.46,0
583488773,SMP,1,7.34,6.99,7.52,7.34,407.83,401.0,425.15,413.12,0
583508773,SMP,1,7.16,7.16,7.52,7.34,401.65,407.46,418.91,410.96,0
583528782,SMP,1,7.34,7.16,7.52,7.52,489.09,412.94,507.63,412.37,0
583548786,SMP,1,7.34,6.99,7.34,7.34,515.8,417.54,540.53,400.65,0
583568793,SMP,1,7.34,7.16,7.34,7.16,516.16,427.65,528.74,401.88,0
583588793,SMP,1,7.34,7.16,7.52,7.34,506.1,422.1,525.71,412.83,0
583608805,SMP,1,7.34,7.16,7.52,7.34,516.81,419.75,517.13,412.91,0
583628804,SMP,1,7.34,6.99,7.52,7.52,514.81,418.89,523.77,417.88,0
583648798,SMP,1,7.34,7.16,7.52,7.34,505.51,422.3,525.8,420.98,0
583668815,SMP,1,7.34,7.16,7.52,7.34,511.08,419.09,530.28,410.27,0
583688815,SMP,1,7.34,7.16,7.52,7.34,506.99,426.34,528.08,418.81,0
583708825,SMP,1,7.34,7.16,7.52,7.34,511.66,422.67,523.45,409.65,0
583728825,SMP,1,7.34,6.99,7.52,7.34,507.77,420.08,519.25,415.81,0
583748835,SMP,1,7.34,7.16,7.52,7.16,512.3,418.51,525.88,415.1,0
583768836,SMP,1,7.34,7.16,7.52,7.34,514.02,421.33,523.41,411.35,0
583788837,SMP,1,7.34,7.16,7.52,7.34,514.53,421.0,526.55,412.84,0
583808844,SMP,1,7.34,7.34,7.52,7.34,512.17,424.5,527.22,418.81,0
583828822,SMP,1,7.34,7.16,7.52,7.34,509.8,425.14,527.02,416.62,0
583848853,SMP,1,7.34,7.16,7.52,7.34,508.78,421.97,525.89,415.51,0
583868864,SMP,1,7.34,7.16,7.52,7.34,513.04,431.04,525.37,419.9,0
583888866,SMP,1,7.34,7.16,7.52,7.34,516.31,426.26,525.37,416.07,0
583908863,SMP,1,7.34,7.34,7.52,7.52,478.79,443.5,514.24,447.68,0
583928874,SMP,1,7.34,7.16,7.52,7.34,454.39,462.78,467.73,468.03,0
583948871,SMP,1,7.16,7.16,7.34,7.52,448.74,461.06,477.61,464.65,0
583968876,SMP,1,7.34,7.16,7.7,7.34,453.1,463.4,478.68,466.54,0
583988884,SMP,1,7.34,7.16,7.52,7.52,450.27,455.95,476.78,462.94,0
584008886,SMP,1,7.34,7.16,7.34,7.34,444.92,461.27,479.45,471.87,0
584028897,SMP,1,7.34,7.16,7.7,7.52,444.17,459.97,472.99,472.17,0
584048897,SMP,1,7.34,7.34,7.52,7.34,450.6,456.32,462.79,468.47,0
584068919,SMP,1,7.34,7.16,7.7,7.34,458.54,453.04,464.1,476.69,0
584088903,SMP,1,7.34,7.16,7.7,7.34,447.84,473.51,463.81,463.89,0
584108908,SMP,1,7.34,7.16,7.7,7.52,456.38,457.14,457.2,469.81,0
584128915,SMP,1,7.34,7.16,7.52,7.34,452.11,462.57,453.88,469.97,0
584148932,SMP,1,7.34,7.16,7.52,7.34,447.08,472.11,454.98,461.56,0
584168943,SMP,1,7.34,7.34,7.52,7.34,451.98,471.14,458.56,469.09,0
584188929,SMP,1,7.34,7.16,7.7,7.34,447.94,463.76,463.27,474.72,0
584208946,SMP,1,7.34,7.16,7.52,7.52,445.14,469.11,475.66,471.39,0
584228936,SMP,1,7.34,7.34,7.52,7.34,436.09,465.84,469.09,469.88,0
584248932,SMP,1,7.16,6.99,7.52,7.34,438.37,469.1,459.23,464.86,0
584268922,SMP,1,7.16,7.16,7.52,7.52,435.81,465.25,452.68,483.68,0
584288923,SMP,1,7.34,6.99,7.52,7.52,515.41,470.78,540.81,466.3,0
584308955,SMP,1,7.34,7.16,7.52,7.52,544.19,474.55,567.38,476.93,0
584328958,SMP,1,7.34,7.16,7.34,7.34,530.87,478.03,569.14,478.7,0
584348967,SMP,1,7.34,7.34,7.52,7.34,532.99,487.24,563.09,487.95,0
584368964,SMP,1,7.34,7.16,7.34,7.52,541.33,479.14,565.44,483.04,0
584388973,SMP,1,7.34,6.99,7.52,7.34,536.07,480.72,570.32,472.28,0
584408986,SMP,1,7.34,7.16,7.52,7.34,531.07,484.59,561.55,471.64,0
584428975,SMP,1,7.34,7.16,7.52,7.52,530.71,488.86,562.03,466.98,0
584448991,SMP,1,7.16,7.16,7.52,7.52,538.92,477.42,559.02,467.18,0
584468988,SMP,1,7.34,7.16,7.34,7.52,531.56,488.6,565.47,468.22,0
584488995,SMP,1,7.34,7.16,7.52,7.34,527.06,478.65,563.12,469.45,0
584508998,SMP,1,7.34,6.99,7.34,7.52,531.17,477.8,566.7,471.67,0
584529005,SMP,1,7.34,7.34,7.52,7.52,530.77,480.91,565.99,470.72,0
584549004,SMP,1,7.34,7.16,7.52,7.52,493.02,480.68,521.81,476.6,0
584568984,SMP,1,7.16,7.16,7.52,7.34,416.6,471.22,450.77,482.92,0
584589016,SMP,1,7.34,7.16,7.52,7.34,425.85,479.01,453.22,483.75,0
584609017,SMP,1,7.34,7.34,7.52,7.52,417.57,481.09,450.65,479.37,0
584629025,SMP,1,7.16,7.16,7.52,7.34,420.36,477.81,451.69,487.33,0
584649029,SMP,1,7.16,7.34,7.52,7.52,426.41,478.6,450.49,480.07,0
584669036,SMP,1,7.34,7.16,7.52,7.16,419.54,485.81,451.48,487.13,0
584689036,SMP,1,7.34,7.34,7.52,7.34,411.26,481.46,440.92,490.7,0
584709014,SMP,1,7.34,7.16,7.7,7.52,432.49,475.78,432.34,482.25,0
584729047,SMP,1,7.34,7.16,7.7,7.52,428.87,478.17,436.89,488.34,0
584749023,SMP,1,7.16,7.16,7.52,7.52,422.94,478.56,446.81,479.16,0
584769036,SMP,1,7.34,7.16,7.52,7.52,414.64,476.21,444.11,497.14,0
584789061,SMP,1,7.34,7.16,7.52,7.52,420.25,481.76,455.04,491.82,0
584809067,SMP,1,7.34,7.16,7.52,7.52,413.14,475.7,456.7,492.85,0
584829063,SMP,1,7.34,7.16,7.52,7.52,409.81,479.82,454.57,503.77,0
584849065,SMP,1,7.16,7.16,7.52,7.34,416.79,490.77,448.38,493.77,0
584869077,SMP,1,7.34,7.16,7.52,7.34,410.43,480.49,454.15,493.62,0
584889077,SMP,1,7.34,7.34,7.52,7.52,435.49,478.4,455.59,487.87,0
584909088,SMP,1,7.52,7.16,7.52,7.52,480.42,426.26,505.17,424.15,0
584929089,SMP,1,7.34,6.99,7.7,7.34,497.02,402.32,515.19,422.55,0
584949096,SMP,1,7.52,7.34,7.52,7.34,487.48,405.79,514.42,435.81,0
584969096,SMP,1,7.52,7.34,7.52,7.34,485.65,414.61,523.15,430.31,0
584989120,SMP,1,7.52,7.16,7.52,7.34,489.4,415.83,519.14,428.97,0
585009109,SMP,1,7.34,7.34,7.52,7.34,475.37,416.04,518.86,438.58,0
585029113,SMP,1,7.34,7.16,7.7,7.52,488.38,422.87,520.51,428.46,0
585049117,SMP,1,7.34,7.34,7.7,7.52,495.39,412.77,509.43,424.46,0
585069146,SMP,1,7.34,7.16,7.7,7.34,495.11,412.8,520.04,425.4,0
585089127,SMP,1,7.52,7.16,7.52,7.34,489.87,415.33,529.92,437.11,0
585109144,SMP,1,7.34,7.16,7.52,7.52,473.73,418.33,518.22,434.67,0
585129116,SMP,1,7.34,7.34,7.52,7.52,476.78,426.41,515.85,424.55,0
585149143,SMP,1,7.34,7.16,7.52,7.34,484.43,421.87,513.27,428.28,0
585169137,SMP,1,7.34,7.34,7.7,7.52,485.59,426.16,518.93,430.48,0
585189148,SMP,1,7.34,7.16,7.7,7.34,490.54,419.17,520.01,420.19,0
585209147,SMP,1,7.34,7.16,7.7,7.52,487.42,422.05,520.23,423.4,0
585229157,SMP,1,7.34,7.34,7.52,7.34,480.41,424.61,521.71,419.95,0
585249147,SMP,1,7.52,7.34,7.52,7.52,468.53,413.03,518.01,424.64,0
585269145,SMP,1,7.34,7.34,7.7,7.52,477.75,415.74,523.46,431.69,0
585289170,SMP,1,7.34,7.16,7.7,7.52,479.96,422.89,522.77,427.22,0
585309177,SMP,1,7.34,7.16,7.7,7.7,478.3,412.98,521.44,428.76,0
585329179,SMP,1,7.52,7.34,7.7,7.34,479.54,410.78,518.86,419.18,0
585349180,SMP,1,7.52,7.34,7.52,7.52,477.09,418.68,524.38,432.85,0
585369187,SMP,1,7.52,7.34,7.52,7.52,472.53,422.46,522.84,431.15,0
585389189,SMP,1,7.52,7.34,7.52,7.52,483.44,424.78,533.4,417.66,0
585409184,SMP,1,7.52,7.16,7.7,7.52,476.07,419.94,529.3,423.38,0
585429201,SMP,1,7.34,7.34,7.52,7.52,469.2,414.0,527.78,428.84,0
585449205,SMP,1,7.52,7.16,7.7,7.7,475.44,418.7,522.69,433.03,0
585469210,SMP,1,7.52,7.16,7.52,7.52,473.94,418.26,523.87,429.34,0
585489208,SMP,1,7.34,7.16,7.52,7.52,477.01,420.44,522.87,424.95,0
585509219,SMP,1,7.7,7.16,7.7,7.7,480.87,425.49,518.67,427.59,0
585529225,SMP,1,7.34,7.16,7.7,7.52,484.63,417.11,518.46,431.0,0
585549221,SMP,1,7.52,7.16,7.7,7.52,480.58,413.02,517.49,424.85,0
585569227,SMP,1,7.34,7.16,7.52,7.52,477.29,415.23,522.36,421.74,0
585589239,SMP,1,7.52,7.34,7.52,7.52,478.37,419.39,526.9,423.17,0
585609249,SMP,1,7.52,7.34,7.52,7.52,474.36,415.41,529.96,423.51,0
585629239,SMP,1,7.52,7.34,7.52,7.52,473.89,417.74,528.27,415.79,0
585649251,SMP,1,7.52,7.16,7.7,7.7,471.6,422.23,529.61,424.79,0
585669248,SMP,1,7.52,7.34,7.52,7.52,499.37,466.72,528.95,458.34,0
585689254,SMP,1,7.34,7.34,7.7,7.88,494.4,469.19,532.13,465.31,0
585709262,SMP,1,7.52,7.34,7.7,7.7,505.63,470.15,527.89,462.43,0
585729275,SMP,1,7.52,7.34,7.7,7.7,500.33,474.07,522.98,461.62,0
585749265,SMP,1,7.34,7.16,7.7,7.52,503.37,472.03,525.29,475.59,0
585769302,SMP,1,7.7,7.34,7.7,7.7,504.1,471.41,529.0,468.09,0
585789280,SMP,1,7.7,7.34,7.7,7.7,498.56,469.46,526.4,467.29,0
585809279,SMP,1,7.7,7.34,7.7,7.7,501.85,468.85,523.78,468.47,0
585829292,SMP,1,7.52,7.34,7.7,7.7,489.59,466.11,530.4,465.57,0
585849289,SMP,1,7.52,7.52,7.7,7.7,499.49,470.23,531.52,471.34,0
585869298,SMP,1,7.52,7.34,7.7,7.7,499.54,476.88,534.56,468.35,0
585889301,SMP,1,7.52,7.34,7.52,7.7,476.07,486.08,528.02,475.2,0
585909310,SMP,1,7.52,7.34,7.7,7.52,454.73,471.22,496.07,475.72,0
585929312,SMP,1,7.52,7.52,7.7,7.52,464.56,484.45,496.0,469.59,0
585949308,SMP,1,7.52,7.34,7.7,7.7,456.68,479.55,496.75,470.94,0
585969320,SMP,1,7.52,7.34,7.88,7.7,462.31,472.31,494.03,468.25,0
585989319,SMP,1,7.52,7.52,7.7,7.88,467.85,485.96,488.92,474.6,0
586009329,SMP,1,7.34,7.34,7.7,7.7,470.3,474.59,479.26,471.54,0
586029331,SMP,1,7.52,7.52,7.7,7.7,463.77,482.15,488.86,474.39,0
586049339,SMP,1,7.52,7.52,7.7,7.7,465.4,479.83,486.1,472.29,0
586069356,SMP,1,7.52,7.34,7.7,7.7,463.04,486.46,488.55,484.73,0
586089339,SMP,1,7.52,7.52,7.7,7.7,472.31,491.08,489.99,485.57,0
586109348,SMP,1,7.52,7.34,7.7,7.7,462.01,487.8,497.59,471.19,0
586129349,SMP,1,7.52,7.52,7.7,7.7,464.57,489.95,496.17,490.16,0
586149361,SMP,1,7.52,7.34,7.7,7.7,459.43,482.78,496.25,483.24,0
586169373,SMP,1,7.52,7.34,7.7,7.7,458.57,491.19,498.28,481.2,0
586189371,SMP,1,7.52,7.52,7.7,7.7,463.49,487.76,500.71,477.45,0
586209362,SMP,1,7.52,7.52,7.7,7.7,464.43,482.99,496.25,482.46,0
586229381,SMP,1,7.52,7.52,7.7,7.52,469.22,474.84,493.93,481.79,0
586249383,SMP,1,7.52,7.34,7.7,7.7,466.39,468.3,491.32,486.85,0
586269361,SMP,1,7.52,7.52,7.7,7.7,466.09,476.73,496.18,484.08,0
586289390,SMP,1,7.52,7.34,7.7,7.7,462.26,477.09,490.84,472.25,0
586309398,SMP,1,7.52,7.52,7.7,7.52,468.64,476.81,488.59,481.5,0
586329401,SMP,1,7.52,7.34,7.7,7.7,470.36,477.18,490.16,475.23,0
586349405,SMP,1,7.52,7.16,7.7,7.52,494.53,422.45,537.97,443.28,0
586369426,SMP,1,7.7,7.34,7.7,7.52,494.14,438.35,534.5,429.18,0
586389419,SMP,1,7.52,7.34,7.7,7.7,494.62,435.06,532.15,419.07,0
586409413,SMP,1,7.52,7.16,7.7,7.52,489.09,434.21,527.89,418.94,0
586429421,SMP,1,7.52,7.34,7.7,7.52,489.47,422.83,524.25,419.83,0
586449411,SMP,1,7.52,7.34,7.52,7.52,497.39,432.63,519.88,429.16,0
586469431,SMP,1,7.7,7.16,7.7,7.52,503.06,427.87,525.54,433.37,0
586489433,SMP,1,7.52,7.34,7.7,7.52,501.71,433.88,520.38,431.14,0
586509439,SMP,1,7.52,7.34,7.7,7.52,496.67,430.54,522.66,422.41,0
586529445,SMP,1,7.7,7.16,7.52,7.52,495.79,423.04,525.49,438.46,0
586549442,SMP,1,7.7,7.16,7.7,7.34,492.86,430.43,520.28,428.26,0
586569460,SMP,1,7.34,7.34,7.52,7.52,492.57,425.5,521.45,431.23,0
586589450,SMP,1,7.52,7.16,7.7,7.52,483.72,420.54,521.05,424.69,0
586609461,SMP,1,7.52,7.16,7.7,7.52,494.37,411.18,524.63,426.3,0
586629461,SMP,1,7.52,7.16,7.7,7.52,494.02,416.19,527.07,432.4,0
586649468,SMP,1,7.52,7.16,7.7,7.52,485.36,417.46,520.4,431.94,0
586669470,SMP,1,7.52,7.34,7.7,7.52,490.13,418.62,519.99,431.34,0
586689483,SMP,1,7.52,7.34,7.7,7.52,491.4,418.66,527.16,440.67,0
586709483,SMP,1,7.52,7.16,7.7,7.52,493.26,418.62,520.46,427.49,0
586729482,SMP,1,7.52,7.34,7.52,7.52,484.4,415.49,525.23,426.06,0
586749492,SMP,1,7.52,7.34,7.52,7.52,492.72,421.37,532.07,431.66,0
586769503,SMP,1,7.52,7.16,7.52,7.34,493.68,421.42,533.78,433.14,0
586789503,SMP,1,7.34,7.34,7.7,7.52,495.85,414.29,541.1,435.43,0
586809509,SMP,1,7.34,7.34,7.52,7.34,490.44,415.69,535.68,437.44,0
586829513,SMP,1,7.52,7.34,7.52,7.52,491.07,417.1,538.81,437.8,0
586849513,SMP,1,7.52,7.34,7.52,7.34,489.57,406.35,535.28,425.55,0
586869510,SMP,1,7.34,7.34,7.52,7.52,491.79,406.47,533.73,431.84,0
586889522,SMP,1,7.52,7.34,7.52,7.52,490.19,418.31,532.3,432.73,0
586909525,SMP,1,7.52,7.34,7.7,7.52,491.52,407.52,539.65,428.67,0
586929543,SMP,1,7.52,7.16,7.52,7.52,484.68,412.17,542.0,430.24,0
586949529,SMP,1,7.52,7.16,7.52,7.52,484.13,415.6,536.87,422.29,0
